"pressSN","endTime","time","plcTime","machineState","pressState"
"70001004",,"2023-04-27T09:57:22.1800512-05:00","2023-04-27T09:04:48.074-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T10:07:51.4568677-05:00","2023-04-27T09:15:17.384-05:00","READY","Ready"
"70001004",,"2023-04-27T10:09:06.2115924-05:00","2023-04-27T09:16:32.23-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T10:12:17.2026146-05:00","2023-04-27T09:19:43.243-05:00","PRINT","Print"
"70001004",,"2023-04-27T10:12:40.3695163-05:00","2023-04-27T09:20:06.386-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T10:13:09.5805049-05:00","2023-04-27T09:20:35.466-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T10:18:58.8775819-05:00","2023-04-27T09:26:24.788-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T10:19:53.449433-05:00","2023-04-27T09:27:19.403-05:00","PRINT","Print"
"70001004",,"2023-04-27T10:20:19.0411348-05:00","2023-04-27T09:27:44.875-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T10:20:42.6010458-05:00","2023-04-27T09:28:08.531-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T10:28:16.4257045-05:00","2023-04-27T09:35:42.387-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T10:29:02.3589798-05:00","2023-04-27T09:36:28.194-05:00","PRINT","Print"
"70001004",,"2023-04-27T10:33:36.5322367-05:00","2023-04-27T09:41:02.462-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T10:34:00.3067443-05:00","2023-04-27T09:41:26.149-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T10:34:23.4687395-05:00","2023-04-27T09:41:49.356-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T10:35:28.9250369-05:00","2023-04-27T09:42:54.875-05:00","PRINT","Print"
"70001004",,"2023-04-27T10:50:33.8630946-05:00","2023-04-27T09:57:59.748-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T10:50:57.6387755-05:00","2023-04-27T09:58:23.476-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T10:55:43.5211253-05:00","2023-04-27T10:03:09.406-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T10:56:31.2482199-05:00","2023-04-27T10:03:57.206-05:00","PRINT","Print"
"70001004",,"2023-04-27T11:05:21.4642065-05:00","2023-04-27T10:12:47.429-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T11:05:55.4998879-05:00","2023-04-27T10:13:21.364-05:00","READY","Ready"
"70001004",,"2023-04-27T11:06:03.1560995-05:00","2023-04-27T10:13:29.052-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T11:07:43.875817-05:00","2023-04-27T10:15:09.65-05:00","PRINT","Print"
"70001004",,"2023-04-27T11:21:00.8433273-05:00","2023-04-27T10:28:26.716-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T11:21:24.6071016-05:00","2023-04-27T10:28:50.42-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T11:26:34.6613126-05:00","2023-04-27T10:34:00.558-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T11:27:23.808561-05:00","2023-04-27T10:34:49.638-05:00","PRINT","Print"
"70001004",,"2023-04-27T11:31:24.9252511-05:00","2023-04-27T10:38:50.801-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T11:31:58.7709783-05:00","2023-04-27T10:39:24.665-05:00","READY","Ready"
"70001004",,"2023-04-27T11:32:30.8013921-05:00","2023-04-27T10:39:56.616-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T11:34:11.3080764-05:00","2023-04-27T10:41:37.127-05:00","PRINT","Print"
"70001004",,"2023-04-27T11:38:12.3995786-05:00","2023-04-27T10:45:38.195-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T11:38:35.972098-05:00","2023-04-27T10:46:01.826-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T11:43:59.8592586-05:00","2023-04-27T10:51:25.74-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T11:44:54.0558559-05:00","2023-04-27T10:52:20.019-05:00","PRINT","Print"
"70001004",,"2023-04-27T11:49:49.0441547-05:00","2023-04-27T10:57:14.902-05:00","GO_TO_OFF","Off"
"70001004",,"2023-04-27T11:50:18.4374627-05:00","2023-04-27T10:57:44.366-05:00","OFF","Off"
"70001004",,"2023-04-27T11:50:38.7989121-05:00","2023-04-27T10:58:04.621-05:00","MECH_INIT","Off"
"70001004",,"2023-04-27T11:51:41.8452547-05:00","2023-04-27T10:59:07.773-05:00","STANDBY","Standby"
"70001004",,"2023-04-27T11:51:48.3021407-05:00","2023-04-27T10:59:14.092-05:00","GET_READY","GetReady"
"70001004",,"2023-04-27T11:52:25.761577-05:00","2023-04-27T10:59:51.572-05:00","GO_TO_OFF","Off"
"70001004",,"2023-04-27T11:52:44.078477-05:00","2023-04-27T11:00:10.019-05:00","OFF","Off"
"70001004",,"2023-04-27T11:52:50.3831554-05:00","2023-04-27T11:00:16.179-05:00","SERVICE","Service"
"70001004",,"2023-04-27T11:55:22.041619-05:00","2023-04-27T11:02:47.777-05:00","OFF","Off"
"70001004",,"2023-04-27T11:55:29.0353691-05:00","2023-04-27T11:02:54.96-05:00","MECH_INIT","Off"
"70001004",,"2023-04-27T11:56:38.7103801-05:00","2023-04-27T11:04:04.567-05:00","STANDBY","Standby"
"70001004",,"2023-04-27T11:56:44.954047-05:00","2023-04-27T11:04:10.903-05:00","GET_READY","GetReady"
"70001004",,"2023-04-27T12:00:07.1677638-05:00","2023-04-27T11:07:32.996-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T12:00:17.6487266-05:00","2023-04-27T11:07:43.46-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T12:01:23.3072548-05:00","2023-04-27T11:08:49.122-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T12:01:58.3518143-05:00","2023-04-27T11:09:24.154-05:00","READY","Ready"
"70001004",,"2023-04-27T12:07:54.4786084-05:00","2023-04-27T11:15:20.3-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T12:10:52.5387896-05:00","2023-04-27T11:18:18.401-05:00","PRINT","Print"
"70001004",,"2023-04-27T12:16:08.0612492-05:00","2023-04-27T11:23:33.86-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T12:16:25.1871076-05:00","2023-04-27T11:23:51.083-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T12:16:50.5707916-05:00","2023-04-27T11:24:16.53-05:00","READY","Ready"
"70001004",,"2023-04-27T12:18:21.6463437-05:00","2023-04-27T11:25:47.513-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T12:19:54.3029828-05:00","2023-04-27T11:27:20.151-05:00","PRINT","Print"
"70001004",,"2023-04-27T12:22:25.4113356-05:00","2023-04-27T11:29:51.349-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T12:22:49.1877353-05:00","2023-04-27T11:30:15.028-05:00","DYNAMIC_READY","Ready"
