"flowId","id","subSystem","time","state","name","parameters","plcVersion","pressVersion","versionTime","rn","severity","symptomid","downToState","engineFlowId","deviceId"
"0","5694771f-39fc-4598-9364-62a2e31e5494","IMO_Reservoir","2023-03-21T14:34:26.5901889+01:00","MECH_INIT","IMO_RSV_CLEAN_TANK_IS_EMPTY","{failureplctime={""unit"":""NoUnits"",""value"":""3/21/2023 2:34:27 PM +01:00""}, targetmanagerstatesopcenum={""unit"":""NoUnits"",""value"":""OFF""}, currentmanagerstatesopcenum={""unit"":""NoUnits"",""value"":""MECH_INIT""}, plctime=2023-03-21T14:34:27.497+01:00, failedsubsystemid={""unit"":""NoUnits"",""value"":""IMO_Reservoir""}}","V1.4.58.8","16000.0.799.94","2023-03-21T10:38:21.5743903+01:00","1","Failure","PRC.Symptom{E{IMO_RSV_CLEAN_TANK_IS_EMPTY}}",,,"70001003"
"baac2fd05bf03830","08bb2eab-a429-45c7-a484-80108f71559c",,"2023-03-21T14:35:26.6539147+01:00","SERVICE","IMO_RSV_CONDUCTIVITY_IS_HIGH","{limitvalue={""unit"":""NoUnits"",""value"":""10.0""}, actualvalue={""unit"":""NoUnits"",""value"":""14.100000381469727""}}","V1.4.58.8","16000.0.799.94","2023-03-21T10:38:21.5743903+01:00","1","Warning","PRC.Symptom{E{IMO_RSV_CONDUCTIVITY_IS_HIGH}}",,,"70001003"
"f02eb407e0bf46b1","d578ae91-5415-4181-aa74-45e97b916883",,"2023-03-21T14:35:48.6898495+01:00","SERVICE","IMO_RSV_CONDUCTIVITY_IS_HIGH","{limitvalue={""unit"":""NoUnits"",""value"":""10.0""}, actualvalue={""unit"":""NoUnits"",""value"":""14.699999809265137""}}","V1.4.58.8","16000.0.799.94","2023-03-21T10:38:21.5743903+01:00","1","Warning","PRC.Symptom{E{IMO_RSV_CONDUCTIVITY_IS_HIGH}}",,,"70001003"
"0fa20a8b33620acd","ff5a3696-8012-451f-adee-29b0f316c4e3",,"2023-03-21T14:35:51.6442724-05:00","OFF","PC_DONGLE_MISMATCH","{dongleid={""unit"":""NoUnits"",""value"":""""}, presssn={""unit"":""NoUnits"",""value"":""70010004""}, pressdonglesn={""unit"":""NoUnits"",""value"":""70001004""}}","V1.4.58.6","16000.0.799.69","2023-03-21T13:33:18.3331359-05:00","1","Error","PRC.Symptom{E{PC_DONGLE_MISMATCH}}",,,"70001004"
"0","581eba6e-1133-431c-ab84-1f695d234db0","CWS","2023-03-21T14:37:33.0458191+01:00","MECH_INIT","CWS_FLOW_HIGH","{maxlimit={""unit"":""LiterPerMinute"",""value"":""195""}, actualflow={""unit"":""LiterPerMinute"",""value"":""211.26097""}, plctime=2023-03-21T14:37:33.924+01:00, sensor={""unit"":""NoUnits"",""value"":""CWS_FLOW_SENSOR""}}","V1.4.58.8","16000.0.799.94","2023-03-21T10:38:21.5743903+01:00","1","Error","PRC.Symptom{E{CWS_FLOW_HIGH}}",,,"70001003"
"0","51119461-4198-4427-973d-03fc08d546c0","ELC","2023-03-21T14:37:42.0809133-05:00","OFF","ELC_COMMUNICATION_ERROR","{plctime=2023-03-21T14:41:14.636-05:00}","V1.4.58.6","16000.0.799.69","2023-03-21T13:33:18.3331359-05:00","1","Error","PRC.Symptom{E{ELC_COMMUNICATION_ERROR}}",,,"70001004"
"0","0dae6924-05ba-4bcd-bca0-ef57371fbea1","Safety","2023-03-21T14:37:42.0842387-05:00","OFF","EMS_WAS_ACTIVATED","{inputavalue={""unit"":""NoUnits"",""value"":""0""}, inputbvalue={""unit"":""NoUnits"",""value"":""0""}, plctime=2023-03-21T14:41:24.219-05:00, sensor={""unit"":""NoUnits"",""value"":""PWS_UW_SIDE_ESTOP""}}","V1.4.58.6","16000.0.799.69","2023-03-21T13:33:18.3331359-05:00","1","Error","PRC.Symptom{E{EMS_WAS_ACTIVATED}}",,,"70001004"
"0","2eb6f961-9ce8-4099-a142-cae0cc267ef1","Safety","2023-03-21T14:37:42.0852436-05:00","OFF","EMS_WAS_ACTIVATED","{inputavalue={""unit"":""NoUnits"",""value"":""0""}, inputbvalue={""unit"":""NoUnits"",""value"":""0""}, plctime=2023-03-21T14:41:24.219-05:00, sensor={""unit"":""NoUnits"",""value"":""PWS_RR_ESTOP""}}","V1.4.58.6","16000.0.799.69","2023-03-21T13:33:18.3331359-05:00","1","Error","PRC.Symptom{E{EMS_WAS_ACTIVATED}}",,,"70001004"
"0","324c1c07-55ba-42d8-88f3-0843d1e214b5","Safety","2023-03-21T14:37:42.0852726-05:00","OFF","EMS_WAS_ACTIVATED","{inputavalue={""unit"":""NoUnits"",""value"":""0""}, inputbvalue={""unit"":""NoUnits"",""value"":""0""}, plctime=2023-03-21T14:41:24.219-05:00, sensor={""unit"":""NoUnits"",""value"":""PWS_FRNT_FEED_ESTOP""}}","V1.4.58.6","16000.0.799.69","2023-03-21T13:33:18.3331359-05:00","1","Error","PRC.Symptom{E{EMS_WAS_ACTIVATED}}",,,"70001004"
"0","1f0b1353-2095-4e5f-bb94-a40d6f9b69b7","Safety","2023-03-21T14:37:42.0852938-05:00","OFF","EMS_WAS_ACTIVATED","{inputavalue={""unit"":""NoUnits"",""value"":""0""}, inputbvalue={""unit"":""NoUnits"",""value"":""0""}, plctime=2023-03-21T14:41:24.219-05:00, sensor={""unit"":""NoUnits"",""value"":""PWS_FRNT_EXIT_ESTOP""}}","V1.4.58.6","16000.0.799.69","2023-03-21T13:33:18.3331359-05:00","1","Error","PRC.Symptom{E{EMS_WAS_ACTIVATED}}",,,"70001004"
"0","c09f6792-701f-479a-aaed-bc2526e2890d","Safety","2023-03-21T14:37:42.0853129-05:00","OFF","EMS_WAS_ACTIVATED","{inputavalue={""unit"":""NoUnits"",""value"":""0""}, inputbvalue={""unit"":""NoUnits"",""value"":""0""}, plctime=2023-03-21T14:41:24.219-05:00, sensor={""unit"":""NoUnits"",""value"":""BT_SPLCR_UW_ESTOP""}}","V1.4.58.6","16000.0.799.69","2023-03-21T13:33:18.3331359-05:00","1","Error","PRC.Symptom{E{EMS_WAS_ACTIVATED}}",,,"70001004"
