pressSN,endTime,time,plcTime,machineState,pressState
70001003,,2023-03-20T09:38:44.081504+01:00,2023-03-20T09:38:42.995+01:00,GO_TO_OFF,Off
70001003,,2023-03-20T09:38:51.32445+01:00,2023-03-20T09:38:50.21+01:00,OFF,Off
70001002,,2023-03-20T09:40:03.6752683-04:00,2023-03-20T09:42:15.16-04:00,POWER_DISABLE,Off
70001002,,2023-03-20T09:41:22.4072045-04:00,2023-03-20T09:43:35.6-04:00,OFF,Off
70001002,,2023-03-20T09:41:26.8422471-04:00,2023-03-20T09:43:39.896-04:00,POWER_DISABLE,Off
70001002,,2023-03-20T09:42:03.8800971-04:00,2023-03-20T09:44:17.008-04:00,OFF,Off
70001003,,2023-03-20T09:43:51.0703913+01:00,2023-03-20T09:43:49.893+01:00,GO_TO_SERVICE,Service
70001002,,2023-03-20T09:44:13.8261975-04:00,2023-03-20T09:46:26.968-04:00,MECH_INIT,Off
70001003,,2023-03-20T09:44:17.6361312+01:00,2023-03-20T09:44:16.461+01:00,GO_TO_OFF,Off
70001003,,2023-03-20T09:44:22.8091164+01:00,2023-03-20T09:44:21.773+01:00,OFF,Off
70001003,,2023-03-20T09:45:03.9874186+01:00,2023-03-20T09:45:02.757+01:00,GO_TO_SERVICE,Service
70001003,,2023-03-20T09:45:03.9896666+01:00,2023-03-20T09:45:02.877+01:00,SERVICE,Service
70001002,,2023-03-20T09:45:20.2849286-04:00,2023-03-20T09:47:33.361-04:00,STANDBY,Standby
70001002,,2023-03-20T09:45:41.6806538-04:00,2023-03-20T09:47:54.673-04:00,GET_READY,GetReady
70001003,,2023-03-20T09:47:34.444876+01:00,2023-03-20T09:47:33.274+01:00,OFF,Off
70001003,,2023-03-20T09:47:41.2178023+01:00,2023-03-20T09:47:40.242+01:00,MECH_INIT,Off
70001003,,2023-03-20T09:47:51.6895721+01:00,2023-03-20T09:47:50.65+01:00,GO_TO_OFF,Off
70001003,,2023-03-20T09:47:58.9334983+01:00,2023-03-20T09:47:57.866+01:00,OFF,Off
70001003,,2023-03-20T09:53:13.7679235+01:00,2023-03-20T09:53:12.629+01:00,MECH_INIT,Off
70001003,,2023-03-20T09:54:40.5673606+01:00,2023-03-20T09:54:39.475+01:00,STANDBY,Standby
70001003,,2023-03-20T09:58:25.1527537+01:00,2023-03-20T09:58:23.967+01:00,GET_READY,GetReady
70001004,,2023-03-20T09:58:47.7238051-05:00,2023-03-20T10:05:11.933-05:00,GO_TO_STANDBY,Standby
70001004,,2023-03-20T09:58:53.7696495-05:00,2023-03-20T10:05:18.028-05:00,STANDBY,Standby
70001004,,2023-03-20T09:59:05.680117-05:00,2023-03-20T10:05:29.964-05:00,GO_TO_OFF,Off
70001004,,2023-03-20T09:59:15.1368841-05:00,2023-03-20T10:05:39.396-05:00,OFF,Off
70001002,,2023-03-20T09:59:17.2088631-04:00,2023-03-20T10:01:30.284-04:00,GO_TO_OFF,Off
70001002,,2023-03-20T10:06:21.4543275-04:00,2023-03-20T10:08:33.63-04:00,POWER_DISABLE,Off
70001004,,2023-03-20T10:09:25.1354707-05:00,2023-03-20T10:15:48.085-05:00,POWER_DISABLE,Off
70001004,,2023-03-20T10:09:47.2771398-05:00,2023-03-20T10:16:11.525-05:00,OFF,Off
70001003,,2023-03-20T10:15:52.4995695+01:00,2023-03-20T10:15:51.376+01:00,DYNAMIC_READY,Ready
70001003,,2023-03-20T10:16:15.0511248+01:00,2023-03-20T10:16:14.055+01:00,PRE_PRINT,Print
70001003,,2023-03-20T10:17:01.7837124+01:00,2023-03-20T10:17:00.831+01:00,PRINT,Print
70001003,,2023-03-20T10:17:44.2793538+01:00,2023-03-20T10:17:43.246+01:00,POST_PRINT,Print
70001003,,2023-03-20T10:17:53.1413835+01:00,2023-03-20T10:17:52.031+01:00,DYNAMIC_READY,Ready
70001003,,2023-03-20T10:19:41.7076319+01:00,2023-03-20T10:19:40.74+01:00,PRE_PRINT,Print
70001002,,2023-03-20T10:20:10.0347805-04:00,2023-03-20T10:22:21.938-04:00,POWER_DISABLE,Off
70001003,,2023-03-20T10:20:40.518874+01:00,2023-03-20T10:20:39.379+01:00,PRINT,Print
70001003,,2023-03-20T10:24:06.78167+01:00,2023-03-20T10:24:05.744+01:00,POST_PRINT,Print
70001003,,2023-03-20T10:24:23.5008173+01:00,2023-03-20T10:24:22.36+01:00,DYNAMIC_READY,Ready
70001003,,2023-03-20T10:24:58.3470178+01:00,2023-03-20T10:24:57.36+01:00,PRE_PRINT,Print
70001004,,2023-03-20T10:25:24.9407231-05:00,2023-03-20T10:31:47.865-05:00,POWER_DISABLE,Off
70001003,,2023-03-20T10:25:45.074729+01:00,2023-03-20T10:25:44.054+01:00,PRINT,Print
70001004,,2023-03-20T10:25:46.8811305-05:00,2023-03-20T10:32:11.352-05:00,OFF,Off
70001004,,2023-03-20T10:25:56.1416108-05:00,2023-03-20T10:32:20.496-05:00,MECH_INIT,Off
70001003,,2023-03-20T10:26:06.4420149+01:00,2023-03-20T10:26:05.342+01:00,POST_PRINT,Print
70001003,,2023-03-20T10:26:30.022831+01:00,2023-03-20T10:26:28.95+01:00,DYNAMIC_READY,Ready
70001004,,2023-03-20T10:26:58.7981755-05:00,2023-03-20T10:33:23.295-05:00,STANDBY,Standby
70001004,,2023-03-20T10:27:07.0491742-05:00,2023-03-20T10:33:31.526-05:00,GET_READY,GetReady
70001003,,2023-03-20T10:28:08.3162278+01:00,2023-03-20T10:28:07.341+01:00,READY,Ready
70001002,,2023-03-20T10:30:54.9968578-04:00,2023-03-20T10:33:06.693-04:00,POWER_DISABLE,Off
70001002,,2023-03-20T10:32:38.1000495-04:00,2023-03-20T10:34:51.365-04:00,OFF,Off
70001004,,2023-03-20T10:35:41.8415776-05:00,2023-03-20T10:42:06.181-05:00,READY,Ready
70001004,,2023-03-20T10:35:56.1474371-05:00,2023-03-20T10:42:20.572-05:00,PRE_PRINT,Print
70001002,,2023-03-20T10:36:39.8722079-04:00,2023-03-20T10:38:53.006-04:00,GO_TO_SERVICE,Service
70001004,,2023-03-20T10:37:37.4832403-05:00,2023-03-20T10:44:01.77-05:00,PRINT,Print
70001004,,2023-03-20T10:38:03.6586148-05:00,2023-03-20T10:44:28.098-05:00,POST_PRINT,Print
70001004,,2023-03-20T10:38:21.9943218-05:00,2023-03-20T10:44:46.314-05:00,DYNAMIC_READY,Ready
70001004,,2023-03-20T10:38:50.1971533-05:00,2023-03-20T10:45:14.53-05:00,READY,Ready
70001002,,2023-03-20T10:40:29.0903894-04:00,2023-03-20T10:42:42.358-04:00,GO_TO_OFF,Off
70001002,,2023-03-20T10:40:30.3078266-04:00,2023-03-20T10:42:43.55-04:00,OFF,Off
70001002,,2023-03-20T10:41:46.0599521-04:00,2023-03-20T10:43:59.295-04:00,POWER_DISABLE,Off
70001002,,2023-03-20T10:42:15.4602459-04:00,2023-03-20T10:44:28.703-04:00,OFF,Off
70001004,,2023-03-20T10:48:09.9768783-05:00,2023-03-20T10:54:34.231-05:00,GO_TO_OFF,Off
70001004,,2023-03-20T10:48:19.4249965-05:00,2023-03-20T10:54:43.671-05:00,OFF,Off
70001004,,2023-03-20T10:48:26.2743472-05:00,2023-03-20T10:54:50.662-05:00,MECH_INIT,Off
70001004,,2023-03-20T10:49:11.1935829-05:00,2023-03-20T10:55:35.461-05:00,GO_TO_OFF,Off
70001003,,2023-03-20T10:49:14.9671079+01:00,2023-03-20T10:49:13.855+01:00,PRE_PRINT,Print
70001004,,2023-03-20T10:49:20.4603491-05:00,2023-03-20T10:55:44.901-05:00,OFF,Off
70001002,,2023-03-20T10:52:27.9608169-04:00,2023-03-20T10:54:40.704-04:00,MECH_INIT,Off
70001002,,2023-03-20T10:53:40.0660181-04:00,2023-03-20T10:55:52.761-04:00,STANDBY,Standby
70001003,,2023-03-20T10:54:48.5284213+01:00,2023-03-20T10:54:47.498+01:00,PRINT,Print
70001003,,2023-03-20T10:55:11.0813437+01:00,2023-03-20T10:55:10.113+01:00,POST_PRINT,Print
70001003,,2023-03-20T10:55:27.8201568+01:00,2023-03-20T10:55:26.713+01:00,DYNAMIC_READY,Ready
70001004,,2023-03-20T10:57:05.5923151-05:00,2023-03-20T11:03:29.876-05:00,MECH_INIT,Off
70001004,,2023-03-20T10:57:33.3777811-05:00,2023-03-20T11:03:57.772-05:00,GO_TO_OFF,Off
70001004,,2023-03-20T10:57:42.8481954-05:00,2023-03-20T11:04:07.211-05:00,OFF,Off
70001004,,2023-03-20T11:00:29.2105619-05:00,2023-03-20T11:06:53.513-05:00,MECH_INIT,Off
70001003,,2023-03-20T11:00:45.0153457+01:00,2023-03-20T11:00:43.892+01:00,PRE_PRINT,Print
70001004,,2023-03-20T11:00:57.0131607-05:00,2023-03-20T11:07:21.448-05:00,GO_TO_OFF,Off
70001004,,2023-03-20T11:01:06.4769182-05:00,2023-03-20T11:07:30.887-05:00,OFF,Off
70001003,,2023-03-20T11:01:30.905464+01:00,2023-03-20T11:01:29.859+01:00,PRINT,Print
70001004,,2023-03-20T11:01:52.8076043-05:00,2023-03-20T11:08:17.063-05:00,MECH_INIT,Off
70001003,,2023-03-20T11:01:53.2517092+01:00,2023-03-20T11:01:52.203+01:00,POST_PRINT,Print
70001003,,2023-03-20T11:02:16.8116939+01:00,2023-03-20T11:02:15.81+01:00,DYNAMIC_READY,Ready
70001004,,2023-03-20T11:02:42.5616181-05:00,2023-03-20T11:09:06.774-05:00,STANDBY,Standby
